Date,Henry,Algonquin Citygates,Chicago Citygates,TETCO-M3
2016-02-25,1.78,2.1261282223638203,1.837605518400909,1.0005372952358833
2016-02-26,1.78,2.1261282223638203,1.837605518400909,1.0005372952358833
2016-02-27,1.71,1.9238107132896696,1.7659177158420638,0.8954595643470373
2016-02-28,1.6400000000000001,1.7214932042155198,1.6942299132832186,0.7903818334581914
2016-03-01,1.57,1.519175695141369,1.6225421107243734,0.6853041025693454
2016-03-02,1.6,1.6058831990302913,1.6532654546781642,0.7303374158074223
2016-03-03,1.59,1.5769806977339842,1.6430243400269007,0.7153263113947301
2016-03-04,1.49,1.2879556847709122,1.5406131935142644,0.5652152672678068
2016-03-05,1.5133333333333334,1.3553948544622951,1.5645091277005463,0.6002411775640892
2016-03-06,1.5366666666666666,1.422834024153679,1.588405061886828,0.6352670878603708
2016-03-07,1.56,1.490273193845062,1.6123009960731098,0.6702929981566532
2016-03-08,1.6,1.6058831990302913,1.6532654546781642,0.7303374158074223
2016-03-09,1.61,1.6347857003265984,1.6635065693294278,0.7453485202201144
2016-03-10,1.72,1.9527132145859767,1.7761588304933273,0.9104706687597295
2016-03-11,1.74,2.010518217178591,1.7966410597958546,0.9404928775851142
2016-03-12,1.72,1.9527132145859767,1.7761588304933273,0.9104706687597295
2016-03-13,1.7,1.8949082119933625,1.7556766011908,0.8804484599343452
2016-03-14,1.68,1.8371032094007482,1.735194371888273,0.8504262511089604
2016-03-15,1.81,2.2128357262527416,1.8683288623546999,1.0455706084739602
2016-03-16,1.77,2.097225721067513,1.8273644037496455,0.9855261908231912
2016-03-17,1.84,2.299543230141663,1.8990522063084907,1.0906039217120371
2016-03-18,1.84,2.299543230141663,1.8990522063084907,1.0906039217120371
2016-03-19,1.8233333333333335,2.2513723946478184,1.8819836818897182,1.06558541435755
2016-03-20,1.8066666666666666,2.203201559153972,1.8649151574709453,1.040566907003063
2016-03-21,1.79,2.1550307236601274,1.8478466330521728,1.015548399648576
2016-03-22,1.79,2.1550307236601274,1.8478466330521728,1.015548399648576
2016-03-23,1.79,2.1550307236601274,1.8478466330521728,1.015548399648576
2016-03-24,1.78,2.1261282223638203,1.837605518400909,1.0005372952358833
2016-03-25,1.78,2.1261282223638203,1.837605518400909,1.0005372952358833
2016-03-26,1.78,2.1261282223638203,1.837605518400909,1.0005372952358833
2016-03-27,1.78,2.1261282223638203,1.837605518400909,1.0005372952358833
2016-03-28,1.78,2.1261282223638203,1.837605518400909,1.0005372952358833
2016-03-29,1.77,2.097225721067513,1.8273644037496455,0.9855261908231912
2016-03-30,1.87,2.386250734030585,1.9297755502622815,1.135637234950114
2016-03-31,1.98,2.7041782482899634,2.0424278114261813,1.300759383489729
2016-04-01,1.88,2.4151532353268914,1.940016664913545,1.1506483393628062
2016-04-02,1.9066666666666665,2.492226572117044,1.9673263039835813,1.1906779511299854
2016-04-03,1.9333333333333333,2.5692999089071966,1.9946359430536178,1.230707562897165
2016-04-04,1.96,2.646373245697349,2.021945582123654,1.2707371746643448
2016-04-05,1.96,2.646373245697349,2.021945582123654,1.2707371746643448
2016-04-06,1.91,2.5018607392158128,1.970740008867336,1.195681652600883
2016-04-07,1.96,2.646373245697349,2.021945582123654,1.2707371746643448
2016-04-08,1.99,2.7330807495862706,2.0526689260774447,1.3157704879024217
2016-04-09,1.96,2.646373245697349,2.021945582123654,1.2707371746643448
2016-04-10,1.93,2.559665741808427,1.9912222381698632,1.2257038614262679
2016-04-11,1.9,2.4729582379195056,1.9604988942160722,1.180670548188191
2016-04-12,1.97,2.6752757469936563,2.0321866967749176,1.285748279077037
2016-04-13,2.01,2.790885752178884,2.0731511553799717,1.345792696727806
2016-04-14,1.93,2.559665741808427,1.9912222381698632,1.2257038614262679
2016-04-15,1.71,1.9238107132896696,1.7659177158420638,0.8954595643470373
2016-04-16,1.7266666666666666,1.971981548783515,1.7829862402608363,0.9204780717015244
2016-04-17,1.7433333333333334,2.0201523842773605,1.8000547646796092,0.9454965790560119
2016-04-18,1.76,2.068323219771205,1.817123289098382,0.970515086410499
2016-04-19,1.94,2.588568243104734,2.0014633528211268,1.24071496583896
2016-04-20,1.94,2.588568243104734,2.0014633528211268,1.24071496583896
2016-04-21,1.96,2.646373245697349,2.021945582123654,1.2707371746643448
2016-04-22,1.92,2.53076324051212,1.9809811235185995,1.2106927570135753
2016-04-23,1.9366666666666665,2.5789340760059654,1.9980496479373722,1.2357112643680623
2016-04-24,1.9533333333333334,2.627104911499811,2.015118172356145,1.2607297717225499
2016-04-25,1.97,2.6752757469936563,2.0321866967749176,1.285748279077037
2016-04-26,1.97,2.6752757469936563,2.0321866967749176,1.285748279077037
2016-04-27,1.88,2.4151532353268914,1.940016664913545,1.1506483393628062
2016-04-28,1.88,2.4151532353268914,1.940016664913545,1.1506483393628062
2016-04-29,1.89,2.4440557366231985,1.9502577795648086,1.1656594437754983
2016-04-30,1.8966666666666665,2.463324070820736,1.9570851893323176,1.1756668467172933
2016-05-01,1.9033333333333333,2.4825924050182753,1.963912599099827,1.1856742496590882
2016-05-02,1.91,2.5018607392158128,1.970740008867336,1.195681652600883
2016-05-03,1.94,2.588568243104734,2.0014633528211268,1.24071496583896
2016-05-04,2.03,2.848690754771499,2.0936333846824993,1.3758149055531903
2016-05-05,2.05,2.9064957573641133,2.1141156139850263,1.405837114378575
2016-05-06,1.86,2.357348232734277,1.919534435611018,1.1206261305374219
2016-05-07,1.91,2.5018607392158128,1.970740008867336,1.195681652600883
2016-05-08,1.96,2.646373245697349,2.021945582123654,1.2707371746643448
2016-05-09,2.01,2.790885752178884,2.0731511553799717,1.345792696727806
2016-05-10,2.01,2.790885752178884,2.0731511553799717,1.345792696727806
2016-05-11,2.01,2.790885752178884,2.0731511553799717,1.345792696727806
2016-05-12,2.01,2.790885752178884,2.0731511553799717,1.345792696727806
2016-05-13,1.96,2.646373245697349,2.021945582123654,1.2707371746643448
2016-05-14,1.9433333333333334,2.5982024102035037,2.0048770577048813,1.2457186673098577
2016-05-15,1.9266666666666665,2.5500315747096582,1.9878085332861084,1.2207001599553702
2016-05-16,1.91,2.5018607392158128,1.970740008867336,1.195681652600883
2016-05-17,1.97,2.6752757469936563,2.0321866967749176,1.285748279077037
2016-05-18,1.91,2.5018607392158128,1.970740008867336,1.195681652600883
2016-05-19,1.83,2.270640728845356,1.8888110916572272,1.075592817299345
2016-05-20,1.81,2.2128357262527416,1.8683288623546999,1.0455706084739602
2016-05-21,1.86,2.357348232734277,1.919534435611018,1.1206261305374219
2016-05-22,1.91,2.5018607392158128,1.970740008867336,1.195681652600883
2016-05-23,1.96,2.646373245697349,2.021945582123654,1.2707371746643448
2016-05-24,1.91,2.5018607392158128,1.970740008867336,1.195681652600883
2016-05-25,1.77,2.097225721067513,1.8273644037496455,0.9855261908231912
2016-05-26,1.77,2.097225721067513,1.8273644037496455,0.9855261908231912
2016-05-27,1.77,2.097225721067513,1.8273644037496455,0.9855261908231912
2016-05-28,1.77,2.097225721067513,1.8273644037496455,0.9855261908231912
2016-05-29,1.77,2.097225721067513,1.8273644037496455,0.9855261908231912
2016-05-30,1.77,2.097225721067513,1.8273644037496455,0.9855261908231912
2016-05-31,2.12,3.108813266438264,2.185803416543872,1.5109148452674215
2016-06-01,2.25,3.4845457832902573,2.3189379070102984,1.7060592026324213
2016-06-02,2.3,3.629058289771792,2.3701434802666164,1.7811147246958825
2016-06-03,2.31,3.6579607910681,2.38038459491788,1.796125829108575
2016-06-04,2.3133333333333335,3.6675949581668696,2.3837982998016347,1.8011295305794723
2016-06-05,2.3166666666666664,3.6772291252656375,2.3872120046853893,1.8061332320503696
2016-06-06,2.32,3.686863292364407,2.390625709569144,1.8111369335212668
2016-06-07,2.32,3.686863292364407,2.390625709569144,1.8111369335212668
2016-06-08,2.36,3.8024732975496356,2.431590168174198,1.8711813511720363
2016-06-09,2.34,3.7446682949570214,2.411107938871671,1.8411591423466516
2016-06-10,2.46,4.091498310512708,2.5340013146868343,2.021292395298959
2016-06-11,2.4899999999999998,4.178205814401628,2.564724658640625,2.0663257085370357
2016-06-12,2.52,4.26491331829055,2.595448002594416,2.111359021775113
2016-06-13,2.55,4.351620822179472,2.626171346548207,2.1563923350131895
2016-06-14,2.55,4.351620822179472,2.626171346548207,2.1563923350131895
2016-06-15,2.62,4.553938331253622,2.6978591491070523,2.2614700659020364
2016-06-16,2.62,4.553938331253622,2.6978591491070523,2.2614700659020364
2016-06-17,2.59,4.4672308273647,2.667135805153261,2.216436752663959
2016-06-18,2.64,4.6117433338462375,2.7183413784095793,2.2914922747274207
2016-06-19,2.69,4.756255840327772,2.7695469516658973,2.3665477967908823
2016-06-20,2.74,4.9007683468093095,2.8207525249222156,2.441603318854344
2016-06-21,2.79,5.045280853290845,2.8719580981785335,2.516658840917805
2016-06-22,2.82,5.1319883571797655,2.902681442132324,2.5616921541558813
2016-06-23,2.69,4.756255840327772,2.7695469516658973,2.3665477967908823
2016-06-24,2.71,4.814060842920386,2.7900291809684243,2.3965700056162667
2016-06-25,2.736666666666667,4.89113417971054,2.817338820038461,2.4365996173834463
2016-06-26,2.763333333333333,4.968207516500692,2.844648459108497,2.476629229150625
2016-06-27,2.79,5.045280853290845,2.8719580981785335,2.516658840917805
2016-06-28,2.89,5.334305866253916,2.97436924469117,2.666769885044728
2016-06-29,2.94,5.478818372735451,3.0255748179474873,2.741825407108189
2016-06-30,2.94,5.478818372735451,3.0255748179474873,2.741825407108189
2016-07-01,2.89,5.334305866253916,2.97436924469117,2.666769885044728
2016-07-02,2.89,5.334305866253916,2.97436924469117,2.666769885044728
2016-07-03,2.89,5.334305866253916,2.97436924469117,2.666769885044728
2016-07-04,2.89,5.334305866253916,2.97436924469117,2.666769885044728
2016-07-05,2.82,5.1319883571797655,2.902681442132324,2.5616921541558813
2016-07-06,2.82,5.1319883571797655,2.902681442132324,2.5616921541558813
2016-07-07,2.78,5.016378351994537,2.8617169835272698,2.5016477365051126
2016-07-08,2.8,5.074183354587151,2.882199212829797,2.531669945330497
2016-07-09,2.8266666666666667,5.151256691377305,2.909508851899833,2.5716995570976766
2016-07-10,2.853333333333333,5.228330028167455,2.9368184909698694,2.6117291688648554
2016-07-11,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-07-12,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-07-13,2.81,5.103085855883459,2.8924403274810606,2.54668104974319
2016-07-14,2.79,5.045280853290845,2.8719580981785335,2.516658840917805
2016-07-15,2.7,4.78515834162408,2.779788066317161,2.3815589012035745
2016-07-16,2.7433333333333336,4.910402513908078,2.82416622980597,2.4466070203252417
2016-07-17,2.7866666666666666,5.035646686192075,2.868544393294779,2.511655139446907
2016-07-18,2.83,5.1608908584760735,2.912922556783588,2.5767032585685743
2016-07-19,2.83,5.1608908584760735,2.912922556783588,2.5767032585685743
2016-07-20,2.76,4.958573349401922,2.8412347542247423,2.4716255276797274
2016-07-21,2.76,4.958573349401922,2.8412347542247423,2.4716255276797274
2016-07-22,2.8,5.074183354587151,2.882199212829797,2.531669945330497
2016-07-23,2.8,5.074183354587151,2.882199212829797,2.531669945330497
2016-07-24,2.8,5.074183354587151,2.882199212829797,2.531669945330497
2016-07-25,2.8,5.074183354587151,2.882199212829797,2.531669945330497
2016-07-26,2.84,5.18979335977238,2.9231636714348515,2.5917143629812665
2016-07-27,2.84,5.18979335977238,2.9231636714348515,2.5917143629812665
2016-07-28,2.79,5.045280853290845,2.8719580981785335,2.516658840917805
2016-07-29,2.97,5.565525876624373,3.0562981619012786,2.7868587203462662
2016-07-30,2.97,5.565525876624373,3.0562981619012786,2.7868587203462662
2016-07-31,2.97,5.565525876624373,3.0562981619012786,2.7868587203462662
2016-08-01,2.97,5.565525876624373,3.0562981619012786,2.7868587203462662
2016-08-02,2.79,5.045280853290845,2.8719580981785335,2.516658840917805
2016-08-03,2.89,5.334305866253916,2.97436924469117,2.666769885044728
2016-08-04,2.89,5.334305866253916,2.97436924469117,2.666769885044728
2016-08-05,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-08-06,2.87,5.276500863661302,2.9538870153886423,2.636747676219344
2016-08-07,2.86,5.247598362364994,2.9436459007373785,2.6217365718066508
2016-08-08,2.85,5.218695861068688,2.933404786086115,2.6067254673939586
2016-08-09,2.85,5.218695861068688,2.933404786086115,2.6067254673939586
2016-08-10,2.76,4.958573349401922,2.8412347542247423,2.4716255276797274
2016-08-11,2.7,4.78515834162408,2.779788066317161,2.3815589012035745
2016-08-12,2.7,4.78515834162408,2.779788066317161,2.3815589012035745
2016-08-13,2.716666666666667,4.833329177117926,2.796856590735934,2.406577408558062
2016-08-14,2.7333333333333334,4.88150001261177,2.8139251151547064,2.4315959159125486
2016-08-15,2.75,4.929670848105616,2.830993639573479,2.456614423267036
2016-08-16,2.75,4.929670848105616,2.830993639573479,2.456614423267036
2016-08-17,2.76,4.958573349401922,2.8412347542247423,2.4716255276797274
2016-08-18,2.75,4.929670848105616,2.830993639573479,2.456614423267036
2016-08-19,2.67,4.698450837735158,2.74906472236337,2.336525587965497
2016-08-20,2.6966666666666668,4.775524174525311,2.7763743614334064,2.376555199732677
2016-08-21,2.723333333333333,4.852597511315462,2.8036840005034427,2.4165848114998565
2016-08-22,2.75,4.929670848105616,2.830993639573479,2.456614423267036
2016-08-23,2.75,4.929670848105616,2.830993639573479,2.456614423267036
2016-08-24,2.82,5.1319883571797655,2.902681442132324,2.5616921541558813
2016-08-25,2.89,5.334305866253916,2.97436924469117,2.666769885044728
2016-08-26,2.91,5.3921108688465305,2.994851473993697,2.6967920938701124
2016-08-27,2.93,5.449915871439145,3.015333703296224,2.7268143026954976
2016-08-28,2.95,5.507720874031759,3.0358159325987515,2.756836511520882
2016-08-29,2.97,5.565525876624373,3.0562981619012786,2.7868587203462662
2016-08-30,2.95,5.507720874031759,3.0358159325987515,2.756836511520882
2016-08-31,2.95,5.507720874031759,3.0358159325987515,2.756836511520882
2016-09-01,2.95,5.507720874031759,3.0358159325987515,2.756836511520882
2016-09-02,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-09-03,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-09-04,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-09-05,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-09-06,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-09-07,2.77,4.987475850698231,2.851475868876006,2.4866366320924205
2016-09-08,2.88,5.305403364957608,2.9641281300399056,2.651758780632035
2016-09-09,2.93,5.449915871439145,3.015333703296224,2.7268143026954976
2016-09-10,2.966666666666667,5.555891709525604,3.052884457017524,2.7818550188753695
2016-09-11,3.0033333333333334,5.661867547612064,3.090435210738824,2.8368957350552404
2016-09-12,3.04,5.767843385698524,3.1279859644601236,2.8919364512351122
2016-09-13,3.04,5.767843385698524,3.1279859644601236,2.8919364512351122
2016-09-14,3.07,5.854550889587444,3.1587093084139144,2.9369697644731887
2016-09-15,2.98,5.594428377920681,3.066539276552542,2.8018698247589584
2016-09-16,2.97,5.565525876624373,3.0562981619012786,2.7868587203462662
2016-09-17,2.98,5.594428377920681,3.066539276552542,2.8018698247589584
2016-09-18,2.99,5.623330879216989,3.0767803912038056,2.8168809291716514
2016-09-19,3.0,5.652233380513295,3.087021505855069,2.8318920335843427
2016-09-20,3.12,5.999063396068981,3.2099148816702328,3.0120252865366512
2016-09-21,3.19,6.2013809051431315,3.2816026842290777,3.1171030174254963
2016-09-22,3.18,6.172478403846825,3.2713615695778144,3.102091913012805
2016-09-23,3.06,5.825648388291138,3.148468193762651,2.9219586600604974
2016-09-24,3.06,5.825648388291138,3.148468193762651,2.9219586600604974
2016-09-25,3.06,5.825648388291138,3.148468193762651,2.9219586600604974
2016-09-26,3.06,5.825648388291138,3.148468193762651,2.9219586600604974
2016-09-27,3.09,5.9123558921800585,3.1791915377164415,2.966991973298574
2016-09-28,3.07,5.854550889587444,3.1587093084139144,2.9369697644731887
2016-09-29,2.98,5.594428377920681,3.066539276552542,2.8018698247589584
2016-09-30,2.84,5.18979335977238,2.9231636714348515,2.5917143629812665
2016-10-01,2.84,5.18979335977238,2.9231636714348515,2.5917143629812665
2016-10-02,2.84,5.18979335977238,2.9231636714348515,2.5917143629812665
2016-10-03,2.84,5.18979335977238,2.9231636714348515,2.5917143629812665
2016-10-04,2.83,5.1608908584760735,2.912922556783588,2.5767032585685743
2016-10-05,2.83,5.1608908584760735,2.912922556783588,2.5767032585685743
2016-10-06,3.04,5.767843385698524,3.1279859644601236,2.8919364512351122
2016-10-07,3.02,5.71003838310591,3.1075037351575965,2.861914242409728
2016-10-08,3.0733333333333333,5.864185056686215,3.162123013297669,2.9419734659440864
2016-10-09,3.126666666666667,6.01833173026652,3.216742291437742,3.0220326894784457
2016-10-10,3.18,6.172478403846825,3.2713615695778144,3.102091913012805
2016-10-11,3.17,6.143575902550517,3.2611204549265502,3.087080808600112
2016-10-12,3.17,6.143575902550517,3.2611204549265502,3.087080808600112
2016-10-13,3.16,6.114673401254211,3.250879340275287,3.07206970418742
2016-10-14,3.18,6.172478403846825,3.2713615695778144,3.102091913012805
2016-10-15,3.19,6.2013809051431315,3.2816026842290777,3.1171030174254963
2016-10-16,3.2,6.2302834064394395,3.2918437988803415,3.1321141218381894
2016-10-17,3.21,6.259185907735746,3.302084913531605,3.1471252262508815
2016-10-18,3.25,6.374795912920974,3.3430493721366594,3.20716964390165
2016-10-19,3.18,6.172478403846825,3.2713615695778144,3.102091913012805
2016-10-20,3.12,5.999063396068981,3.2099148816702328,3.0120252865366512
2016-10-21,2.92,5.421013370142837,3.00509258864496,2.7118031982828046
2016-10-22,2.873333333333333,5.286135030760071,2.9573007202723964,2.6417513776902406
2016-10-23,2.8266666666666667,5.151256691377305,2.909508851899833,2.5716995570976766
2016-10-24,2.78,5.016378351994537,2.8617169835272698,2.5016477365051126
2016-10-25,2.69,4.756255840327772,2.7695469516658973,2.3665477967908823
2016-10-26,2.69,4.756255840327772,2.7695469516658973,2.3665477967908823
2016-10-27,2.72,4.842963344216694,2.8002702956196885,2.411581110028959
2016-10-28,2.72,4.842963344216694,2.8002702956196885,2.411581110028959
2016-10-29,2.7633333333333336,4.9682075165006925,2.8446484591084973,2.476629229150626
2016-10-30,2.8066666666666666,5.093451688784689,2.889026622597306,2.5416773482722923
2016-10-31,2.85,5.218695861068688,2.933404786086115,2.6067254673939586
2016-11-01,2.53,4.293815819586857,2.6056891172456793,2.126370126187805
2016-11-02,2.53,4.293815819586857,2.6056891172456793,2.126370126187805
2016-11-03,2.41,3.946985804031172,2.4827957414305164,1.946236873235498
2016-11-04,2.2,3.3400332768087218,2.267732333753981,1.63100368056896
2016-11-05,2.256666666666667,3.5038141174877957,2.325765316777808,1.7160666055742162
2016-11-06,2.3133333333333335,3.6675949581668696,2.3837982998016347,1.8011295305794723
2016-11-07,2.37,3.8313757988459436,2.441831282825462,1.886192455584729
2016-11-08,2.34,3.7446682949570214,2.411107938871671,1.8411591423466516
2016-11-09,2.22,3.397838279401336,2.288214563056508,1.6610258893943444
2016-11-10,2.08,2.9932032612530355,2.144838957938817,1.4508704276166524
2016-11-11,2.08,2.9932032612530355,2.144838957938817,1.4508704276166524
2016-11-12,2.14,3.166618269030878,2.206285645846399,1.5409370540928062
2016-11-13,2.1999999999999997,3.34003327680872,2.26773233375398,1.6310036805689592
2016-11-14,2.26,3.5134482845865636,2.329179021661562,1.721070307045113
2016-11-15,2.49,4.17820581440163,2.5647246586406256,2.0663257085370366
2016-11-16,2.49,4.17820581440163,2.5647246586406256,2.0663257085370366
2016-11-17,2.37,3.8313757988459436,2.441831282825462,1.886192455584729
2016-11-18,2.6,4.496133328661008,2.677376919804525,2.2314478570766516
2016-11-19,2.67,4.698450837735158,2.74906472236337,2.336525587965497
2016-11-20,2.74,4.9007683468093095,2.8207525249222156,2.441603318854344
2016-11-21,2.81,5.103085855883459,2.8924403274810606,2.54668104974319
2016-11-22,2.73,4.8718658455130015,2.810511410270952,2.426592214441651
2016-11-23,2.76,4.958573349401922,2.8412347542247423,2.4716255276797274
2016-11-24,2.76,4.958573349401922,2.8412347542247423,2.4716255276797274
2016-11-25,2.76,4.958573349401922,2.8412347542247423,2.4716255276797274
2016-11-26,2.8266666666666667,5.151256691377305,2.909508851899833,2.5716995570976766
2016-11-27,2.893333333333333,5.343940033352685,2.977782949574924,2.671773586515625
2016-11-28,2.96,5.536623375328067,3.046057047250015,2.771847615933574
2016-11-29,3.02,5.71003838310591,3.1075037351575965,2.861914242409728
2016-11-30,3.32,6.577113421995125,3.4147371746955044,3.312247374790496
2016-12-01,3.32,6.577113421995125,3.4147371746955044,3.312247374790496
2016-12-02,3.44,6.92394343755081,3.5376305505106678,3.492380627742804
2016-12-03,3.44,6.92394343755081,3.5376305505106678,3.492380627742804
2016-12-04,3.44,6.92394343755081,3.5376305505106678,3.492380627742804
2016-12-05,3.44,6.92394343755081,3.5376305505106678,3.492380627742804
2016-12-06,3.75,7.819920977736333,3.85510510469984,3.957724864536265
2016-12-07,3.8,7.964433484217868,3.9063106779561574,4.032780386599727
2016-12-08,3.68,7.617603468662183,3.7834173021409945,3.852647133647419
2016-12-09,3.75,7.819920977736333,3.85510510469984,3.957724864536265
2016-12-10,3.7,7.675408471254797,3.803899531443522,3.8826693424728043
2016-12-11,3.65,7.5308959647732605,3.7526939581872036,3.8076138204093417
2016-12-12,3.6,7.386383458291726,3.7014883849308857,3.732558298345881
2016-12-13,3.65,7.5308959647732605,3.7526939581872036,3.8076138204093417
2016-12-14,3.55,7.241870951810189,3.6502828116745674,3.6575027762824193
2016-12-15,3.56,7.270773453106497,3.660523926325831,3.6725138806951114
2016-12-16,3.51,7.126260946624961,3.6093183530695128,3.5974583586316498
2016-12-17,3.523333333333333,7.164797615020036,3.622973172604531,3.6174731645152396
2016-12-18,3.5366666666666666,7.203334283415113,3.6366279921395495,3.6374879703988294
2016-12-19,3.55,7.241870951810189,3.6502828116745674,3.6575027762824193
2016-12-20,3.39,6.7794309310692755,3.48642497725435,3.417325105679343
2016-12-21,3.5,7.097358445328653,3.5990772384182494,3.5824472542189576
2016-12-22,3.5,7.097358445328653,3.5990772384182494,3.5824472542189576
2016-12-23,3.6,7.386383458291726,3.7014883849308857,3.732558298345881
2016-12-24,3.6,7.386383458291726,3.7014883849308857,3.732558298345881
2016-12-25,3.6,7.386383458291726,3.7014883849308857,3.732558298345881
2016-12-26,3.6,7.386383458291726,3.7014883849308857,3.732558298345881
2016-12-27,3.7,7.675408471254797,3.803899531443522,3.8826693424728043
2016-12-28,3.7,7.675408471254797,3.803899531443522,3.8826693424728043
2016-12-29,3.71,7.704310972551103,3.8141406460947853,3.8976804468854955
2016-12-30,3.71,7.704310972551103,3.8141406460947853,3.8976804468854955
2016-12-31,3.71,7.704310972551103,3.8141406460947853,3.8976804468854955
