,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
0,0,86.63839999999999,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,197.5574,0.0,0.0,6424.461499999999,0,942.6935,0,0,5366.427599999999,0,0,0,0.0,0.0,0,0.0,9975.904799999997,114.384,0.0,4.8636,0,0,0,0
1,0,106.7269,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,186.47539999999984,0.0,0.0,6849.995099999999,0,1001.073,0,0,5172.268699999997,0,0,0,0.0,0.0,0,0.0,10209.580400000004,97.527,0.0,4.420800000000001,0,0,0,0
2,0,84.2138,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,173.1075,0.0,0.0,6237.697500000002,0,1014.9723,0,0,4563.182900000001,0,0,0,0.0,0.0,0,0.0,10212.325100000002,88.232,0.0,2.322,0,0,0,0
3,0,67.822,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,177.2768,0.0,0.0,6254.893199999999,0,1033.095,0,0,4221.246000000001,0,0,0,0.0,0.0,0,0.0,10382.125100000005,81.632,0.0,0.7866,0,0,0,0
4,0,57.9111,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,221.68759999999995,0.0,0.0,7008.658299999999,0,1053.0806,0,0,4127.364199999998,0,0,0,0.0,0.0,0,0.0,10715.542999999994,77.228,0.0,0.027,0,0,0,0
5,0,96.5545,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,230.4373,0.0,0.0,6903.4295,0,1120.8405000000002,0,0,3790.2355000000007,0,0,0,0.0,0.0,0,0.0,10846.371499999992,105.164,0.0,0.0,0,0,0,0
6,0,174.791,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,266.4309999999998,0.0,0.0,7517.687600000002,0,1220.9715,0,0,3587.853999999999,0,0,0,0.0,0.0,0,0.0,11077.3365,137.69,0.0,0.0,0,0,0,0
7,0,311.1829,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,330.67190000000016,0.0,0.0,9142.6369,0,1320.9783,0,0,3518.1217,0,0,0,0.0,0.0,0,0.0,11396.824999999995,175.903,0.0,0.0,0,0,0,0
8,0,401.7003,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,241.68720000000016,0.0,0.0,9642.283200000003,0,1314.3275000000003,0,0,2967.226900000002,0,0,0,0.0,0.0,0,0.0,11146.2732,238.371,0.0,0.0,0,0,0,0
9,0,464.2775,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,236.2056999999999,0.0,0.0,10635.836900000006,0,1382.0743000000004,0,0,2672.839199999998,0,0,0,0.0,0.0,0,0.0,10980.678100000005,310.132,0.0,0.0,0,0,0,0
10,0,508.4421,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,277.4966999999999,0.0,0.0,12001.163299999997,0,1487.0253999999998,0,0,2741.518999999999,0,0,0,0.0,0.0,0,0.0,10972.027399999995,378.521,0.0,0.0,0,0,0,0
11,0,534.2137,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,344.91260000000005,0.0,0.0,13086.756099999997,0,1384.2483000000002,0,0,2737.856200000001,0,0,0,0.0,0.0,0,0.0,10066.0467,382.012,0.0,0.0,0,0,0,0
