,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
0,0,392.713,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,685.2984999999995,0.0,0.0,17969.199800000006,0,585.7843,0,0,7374.593700000002,0,0,0,0.0,0.0,0,0.0,18124.5502,421.653,0.0,5.518800000000001,0,0,0,0
1,0,392.713,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,753.1462000000005,0.0,0.0,17988.934599999993,0,652.2316,0,0,7322.220599999992,0,0,0,0.0,0.0,0,0.0,18112.596,421.653,0.0,5.6286,0,0,0,0
2,0,392.713,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,717.6021000000002,0.0,0.0,18941.5149,0,553.169,0,0,7101.734599999994,0,0,0,0.0,0.0,0,0.0,17840.865500000007,421.653,0.0,6.5484,0,0,0,0
3,0,392.713,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,693.3939999999999,0.0,0.0,19462.318199999983,0,489.1836,0,0,6956.560699999994,0,0,0,0.0,0.0,0,0.0,17487.3189,421.354,0.0,7.441200000000001,0,0,0,0
4,0,392.713,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,675.8026000000007,0.0,0.0,17736.90629999999,0,458.2119,0,0,6876.99089999999,0,0,0,0.0,0.0,0,0.0,16910.008799999996,421.055,0.0,8.396999999999998,0,0,0,0
5,0,579.713,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,641.1194000000003,0.0,0.0,18176.3237,0,432.2724,0,0,6521.683699999992,0,0,0,0.0,0.0,0,0.0,16902.2107,421.354,0.0,8.568,0,0,0,0
6,0,579.713,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,611.6838000000006,0.0,0.0,18826.4318,0,452.8995999999999,0,0,6447.825599999994,0,0,0,0.0,0.0,0,0.0,16720.324999999993,421.653,0.0,8.8506,0,0,0,0
7,0,579.713,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,589.4630999999997,0.0,0.0,18984.439199999983,0,516.1871000000001,0,0,6787.595899999991,0,0,0,0.0,0.0,0,0.0,16538.721899999993,421.154,0.0,9.2214,0,0,0,0
8,0,568.3522,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,368.5681000000002,0.0,0.0,19781.28689999999,0,517.4198,0,0,6940.520399999993,0,0,0,0.0,0.0,0,0.0,15365.8417,406.071,0.0,12.6306,0,0,0,0
9,0,551.8494000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,219.99739999999989,0.0,0.0,21018.692299999988,0,562.1892,0,0,7026.0205999999935,0,0,0,0.0,0.0,0,0.0,13799.866999999997,287.077,0.0,16.668,0,0,0,0
10,0,521.4742,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,142.55790000000002,0.0,0.0,21164.689299999984,0,647.6992000000001,0,0,6091.004499999994,0,0,0,0.0,0.0,0,0.0,12138.675200000009,155.654,0.0,20.6028,0,0,0,0
11,0,531.463,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,103.5377,0.0,0.0,21172.72779999999,0,772.6449000000001,0,0,6429.452099999993,0,0,0,0.0,0.0,0,0.0,11152.7697,211.435,0.0,17.127,0,0,0,0
12,0,541.2934,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,95.08509999999998,0.0,0.0,21447.462599999988,0,914.3764000000002,0,0,6792.416399999992,0,0,0,0.0,0.0,0,0.0,10350.456700000002,274.012,0.0,20.7954,0,0,0,0
13,0,549.6112,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,113.5625,0.0,0.0,21217.359199999984,0,1058.1605000000002,0,0,7509.570599999995,0,0,0,0.0,0.0,0,0.0,9813.081399999995,341.69,0.0,24.3864,0,0,0,0
14,0,548.4352,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,120.59659999999997,0.0,0.0,21131.139999999985,0,1220.7143999999998,0,0,7520.765699999993,0,0,0,0.0,0.0,0,0.0,9270.4492,303.853,0.0,24.0984,0,0,0,0
15,0,545.5722000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,187.58380000000008,0.0,0.0,21231.94709999998,0,1426.6438999999996,0,0,7634.944099999993,0,0,0,0.0,0.0,0,0.0,8859.211699999998,267.715,0.0,23.796,0,0,0,0
16,0,542.7842,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,284.20360000000005,0.0,0.0,21252.984699999983,0,1571.6178999999995,0,0,7817.741599999991,0,0,0,0.0,0.0,0,0.0,8640.818199999994,233.676,0.0,23.6286,0,0,0,0
17,0,546.1738,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,353.2512000000002,0.0,0.0,21236.895099999983,0,1593.8203999999996,0,0,8038.195999999994,0,0,0,0.0,0.0,0,0.0,8855.657699999996,250.135,0.0,21.952800000000003,0,0,0,0
18,0,550.9866,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,457.2790000000001,0.0,0.0,21227.292099999984,0,1609.0562999999995,0,0,8464.000599999992,0,0,0,0.0,0.0,0,0.0,9324.4818,272.582,0.0,19.3986,0,0,0,0
19,0,555.624,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,596.6475999999997,0.0,0.0,21206.76999999999,0,1599.841,0,0,8502.207499999993,0,0,0,0.0,0.0,0,0.0,9903.1395,300.819,0.0,16.313399999999998,0,0,0,0
20,0,562.8936,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,591.4866000000002,0.0,0.0,21177.092499999988,0,1610.4331000000002,0,0,8471.858999999993,0,0,0,0.0,0.0,0,0.0,10205.7835,351.842,0.0,17.7048,0,0,0,0
21,0,568.3434,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,670.488,0.0,0.0,21257.425099999982,0,1629.2854999999995,0,0,8524.443799999992,0,0,0,0.0,0.0,0,0.0,10800.163600000002,399.0750000000001,0.0,19.4472,0,0,0,0
22,0,579.338,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,830.6645999999997,0.0,0.0,21308.373899999977,0,1623.5113999999996,0,0,8589.764199999992,0,0,0,0.0,0.0,0,0.0,11453.683599999997,416.861,0.0,21.3912,0,0,0,0
23,0,563.1048000000001,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,762.1546,0.0,0.0,21506.118399999992,0,1607.3960999999997,0,0,8562.115199999993,0,0,0,0.0,0.0,0,0.0,10890.269600000003,380.935,0.0,18.5418,0,0,0,0
24,0,552.3144,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,699.0632000000006,0.0,0.0,21445.122699999974,0,1603.8864,0,0,8556.997299999992,0,0,0,0.0,0.0,0,0.0,11140.854099999991,359.785,0.0,15.663600000000002,0,0,0,0
