,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
0,0,2742.67,0,247.11,12131.87,4297.23,6997.27,0,0,1521.04,9676.06,153.74,0,12890.24,1237.77,3795.1,72373.1,0,17244.66,0,0,82070.36,0,0,0,2561.65,2888.31,0,21245.5,29344.49,75.08,1761.13,17811.44,0,0,0,0
1,0,2663.98,0,234.78,11581.44,3969.89,6711.87,0,0,1425.7,8847.06,141.49,0,12179.19,1153.92,3690.89,70384.98,0,16404.82,0,0,79725.26,0,0,0,2497.17,2803.32,0,20360.29,28583.02,74.57,1644.84,17111.99,0,0,0,0
2,0,2624.7,0,223.44,11192.34,3697.95,6513.49,0,0,1344.5,8200.69,134.89,0,11737.64,1108.29,3627.77,68982.47,0,15426.72,0,0,77248.47,0,0,0,2474.2,2733.43,0,19895.98,28098.2,74.75,1554.94,16733.35,0,0,0,0
3,0,2630.34,0,220.85,10974.43,3631.51,6515.97,0,0,1302.22,7837.35,131.79,0,11600.06,1088.97,3688.78,68277.36,0,14617.69,0,0,76054.38,0,0,0,2499.7,2708.63,0,19831.62,28007.79,75.13,1519.83,16511.28,0,0,0,0
4,0,2704.49,0,228.71,11104.85,3698.54,6660.9,0,0,1325.04,7854.85,135.34,0,11608.2,1093.81,3771.93,69171.88,0,14815.05,0,0,76407.3,0,0,0,2534.29,2721.79,0,20044.94,28163.76,75.53,1542.88,16575.75,0,0,0,0
5,0,2792.5,0,236.89,11520.07,3876.95,6915.96,0,0,1381.68,8125.54,141.93,0,11736.06,1152.54,3897.65,71133.48,0,15224.4,0,0,78132.89,0,0,0,2586.43,2742.31,0,20378.76,28553.29,76.56,1620.65,16886.29,0,0,0,0
6,0,2890.56,0,245.86,11911.45,4148.59,7185.1,0,0,1445.84,8544.98,148.66,0,11974.5,1191.21,4005.42,73124.8,0,15757.79,0,0,80263.4,0,0,0,2647.64,2771.06,0,20792.7,29338.64,78.41,1709.35,17194.36,0,0,0,0
7,0,2981.48,0,260.81,12267.79,4417.74,7561.77,0,0,1496.47,8952.05,155.9,0,12490.59,1232.8,4119.89,75093.57,0,16298.14,0,0,82636.01,0,0,0,2711.62,2788.18,0,21223.87,30070.09,80.96,1782.95,17525.09,0,0,0,0
8,0,3074.51,0,284.24,12615.04,4923.14,7843.64,0,0,1617.31,10089.92,164.61,0,13649.49,1345.92,4223.33,77033.1,0,17373.26,0,0,86689.74,0,0,0,2840.96,2826.76,0,21872.29,30937.61,83.24,1889.05,17910.7,0,0,0,0
9,0,3175.95,0,286.99,12923.97,5236.16,7881.69,0,0,1694.7,11222.13,172.78,0,14435.42,1425.21,4330.45,80234.34,0,18540.22,0,0,90861.58,0,0,0,2798.79,2803.98,0,22912.57,31905.39,85.14,1993.97,18405.05,0,0,0,0
10,0,3288.44,0,272.5,12826.62,5139.49,7736.72,0,0,1741.57,12055.9,171.82,0,14901.2,1323.47,4451.08,83338.77,0,18981.49,0,0,91911.08,0,0,0,2679.69,2691.37,0,23033.04,33073.17,88.18,2056.85,19020.29,0,0,0,0
11,0,3340.47,0,276.17,12639.71,5252.29,7650.11,0,0,1802.12,12785.31,171.52,0,15147.1,1260.26,4569.74,83675.72,0,19422.66,0,0,92174.29,0,0,0,2599.95,2590.22,0,23084.11,33805.96,90.16,2157.55,19240.25,0,0,0,0
12,0,3333.0,0,280.11,12579.94,5355.13,7513.05,0,0,1853.4,13387.43,173.69,0,15440.63,1251.5,4682.58,83200.25,0,19781.57,0,0,92122.02,0,0,0,2513.51,2487.6,0,23175.13,33806.71,91.09,2216.54,19649.15,0,0,0,0
13,0,3294.87,0,283.85,12541.4,5373.62,7490.33,0,0,1908.4,13855.92,177.82,0,15798.15,1270.84,4799.76,82804.02,0,20011.34,0,0,91905.04,0,0,0,2520.87,2473.78,0,23107.72,33427.62,92.11,2269.83,19570.49,0,0,0,0
14,0,3280.5,0,271.28,12447.41,5425.31,7401.5,0,0,1948.45,14129.95,182.99,0,16027.81,1292.11,4849.98,82551.9,0,20389.5,0,0,92253.4,0,0,0,2548.21,2507.35,0,23008.41,33168.16,91.58,2311.39,19589.26,0,0,0,0
15,0,3267.59,0,256.8,12467.8,5593.43,7363.31,0,0,1995.38,14308.65,188.03,0,16102.41,1291.61,4911.09,82478.43,0,20420.83,0,0,92754.08,0,0,0,2538.21,2530.38,0,22857.92,32757.26,91.03,2320.58,19575.31,0,0,0,0
16,0,3222.78,0,253.41,12566.43,5792.57,7387.53,0,0,2054.5,14486.62,190.41,0,16788.98,1306.07,4943.93,81935.58,0,20456.45,0,0,93805.08,0,0,0,2522.77,2501.18,0,22632.22,32134.28,90.31,2327.97,19675.13,0,0,0,0
17,0,3179.4,0,242.88,12738.03,5793.77,7462.72,0,0,2085.11,14480.04,191.96,0,17570.34,1330.2,4935.39,81164.27,0,21135.65,0,0,96005.73,0,0,0,2540.41,2477.21,0,22442.61,31563.28,89.24,2279.69,19875.21,0,0,0,0
18,0,3197.89,0,239.7,12853.61,5456.55,7563.32,0,0,2014.31,13891.3,192.42,0,18257.21,1323.92,4874.54,81285.71,0,21855.08,0,0,98986.95,0,0,0,2603.58,2535.83,0,22554.83,31384.47,88.05,2170.15,20039.09,0,0,0,0
19,0,3518.17,0,316.63,13364.14,6296.22,7930.95,0,0,2186.19,14920.51,234.21,0,19464.57,1572.21,5154.11,88060.68,0,23046.46,0,0,108726.04,0,0,0,2801.16,2730.83,0,25213.39,34602.81,100.79,2681.55,20709.04,0,0,0,0
20,0,3611.17,0,308.22,13312.04,6092.28,7601.44,0,0,2042.2,13945.61,230.04,0,18748.76,1490.93,5073.01,88012.46,0,22557.92,0,0,106945.42,0,0,0,2785.31,2662.08,0,25563.52,35520.35,99.96,2492.53,21277.41,0,0,0,0
