,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
0,0,4303.49,0,277.17,15435.17,4715.15,9980.08,0,0,1622.77,9065.17,162.86,0,16489.03,1416.49,5240.91,87014.7,0,20538.43,0,0,108320.41,0,0,0,3334.9,3672.84,0,30899.01,36886.54,100.54,1724.51,25285.75,0,0,0,0
1,0,4254.3,0,267.7,15299.76,4402.31,9856.99,0,0,1524.7,8353.97,152.23,0,15980.17,1363.42,5209.47,85052.34,0,19805.17,0,0,106369.89,0,0,0,3307.22,3615.79,0,30673.03,36203.02,101.16,1614.74,25061.36,0,0,0,0
2,0,4262.85,0,260.36,15230.08,4193.79,9799.58,0,0,1461.91,7853.7,148.92,0,15610.1,1314.91,5195.11,84022.79,0,19157.99,0,0,104920.1,0,0,0,3314.97,3556.24,0,30836.02,35761.31,101.93,1535.08,24926.05,0,0,0,0
3,0,4345.64,0,264.95,15249.99,4051.57,9856.35,0,0,1424.39,7485.61,147.18,0,15669.49,1301.05,5253.35,83851.51,0,18929.13,0,0,104502.31,0,0,0,3350.15,3580.35,0,31286.64,35430.5,102.72,1493.63,25090.36,0,0,0,0
4,0,4437.64,0,282.75,15516.38,4017.75,9965.86,0,0,1477.95,7652.93,150.32,0,15903.84,1319.81,5370.1,84458.42,0,18907.95,0,0,105266.38,0,0,0,3437.38,3630.41,0,32094.36,35581.43,103.69,1479.11,25546.4,0,0,0,0
5,0,4524.46,0,298.01,16063.35,4106.9,10286.28,0,0,1522.99,8042.02,159.67,0,16215.83,1393.81,5498.33,85245.59,0,19126.52,0,0,107319.43,0,0,0,3519.25,3684.69,0,32993.29,36132.56,105.0,1511.21,26089.93,0,0,0,0
6,0,4602.79,0,312.71,16622.69,4338.64,10702.33,0,0,1574.47,8446.76,169.39,0,16536.14,1514.69,5633.67,86589.84,0,19503.01,0,0,109331.55,0,0,0,3587.54,3744.37,0,33805.01,36732.28,106.12,1568.47,26660.11,0,0,0,0
7,0,4669.7,0,328.0,17074.47,4594.68,11092.21,0,0,1637.27,8876.88,185.77,0,16881.25,1617.06,5752.52,87896.93,0,19973.15,0,0,110958.72,0,0,0,3663.35,3793.27,0,34804.08,37444.58,106.92,1629.96,27175.49,0,0,0,0
8,0,4730.37,0,344.42,17772.81,4965.64,11408.5,0,0,1737.62,9951.3,206.56,0,17994.13,1738.38,5867.77,89331.75,0,21292.92,0,0,114973.76,0,0,0,3805.42,3895.79,0,36135.91,38114.42,107.37,1728.72,27657.97,0,0,0,0
9,0,4800.39,0,364.92,17388.05,5356.02,11176.12,0,0,1819.26,10599.33,225.76,0,18273.76,1884.06,5972.4,92340.1,0,22024.37,0,0,114417.1,0,0,0,3988.89,3908.93,0,37385.71,39126.43,108.86,1834.02,29080.82,0,0,0,0
10,0,4818.36,0,386.64,16951.01,5682.14,10771.91,0,0,1867.39,11341.45,244.27,0,18392.62,1973.72,5960.8,95609.19,0,22095.9,0,0,110629.18,0,0,0,4034.24,3950.82,0,37688.81,40323.69,110.52,1926.32,29294.78,0,0,0,0
11,0,4702.06,0,399.49,16333.31,6004.24,10337.27,0,0,1896.06,11939.91,258.94,0,18296.92,2043.31,5854.58,95434.08,0,21859.04,0,0,108195.01,0,0,0,3960.13,3850.73,0,37070.96,39938.5,111.01,2046.68,28487.67,0,0,0,0
12,0,4553.32,0,396.14,15752.12,6466.14,9957.83,0,0,1959.18,12403.12,268.33,0,18080.08,2114.83,5703.01,94980.42,0,21701.08,0,0,106603.28,0,0,0,3816.4,3666.68,0,36027.84,39228.83,110.15,2137.12,27527.65,0,0,0,0
13,0,4395.09,0,379.84,15313.88,6822.78,9623.21,0,0,2019.29,12737.78,276.23,0,17787.45,2168.04,5569.82,93939.66,0,21628.1,0,0,105449.87,0,0,0,3709.57,3536.21,0,35138.17,38500.66,108.61,2223.65,26552.12,0,0,0,0
14,0,4221.12,0,368.31,15001.71,7051.43,9381.88,0,0,2050.41,12972.69,285.3,0,17577.23,2193.71,5441.0,92661.5,0,21622.18,0,0,104877.26,0,0,0,3656.53,3459.33,0,34288.37,37695.12,106.44,2316.61,25600.67,0,0,0,0
