,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
2011-01-01 00:00:00,0,2944.03,0,227.48,10190.15,4213.65,6521.65,0,0,1512.3,9616.05,163.99,0,12636.33,1102.08,3002.13,68622.82,0,16369.22,0,0,78277.98,0,0,0,2437.71,2613.64,0,21370.57,32549.68,57.72,1798.68,14880.13,0,0,0,0
2011-01-01 01:00:00,0,2913.12,0,216.28,9807.49,3902.88,6314.39,0,0,1438.76,8957.14,154.68,0,12120.65,1061.5,2854.55,66945.09,0,15674.32,0,0,76120.71,0,0,0,2316.19,2525.48,0,20745.09,32176.65,58.01,1630.96,14191.53,0,0,0,0
2011-01-01 02:00:00,0,2892.29,0,206.33,9481.01,3627.76,6166.78,0,0,1374.12,8340.07,148.96,0,11901.16,1018.82,2787.27,65541.38,0,15084.54,0,0,74373.85,0,0,0,2236.02,2434.76,0,20452.26,31793.25,60.3,1496.34,13594.81,0,0,0,0
2011-01-01 03:00:00,0,2904.14,0,196.25,9302.26,3380.66,6072.24,0,0,1324.25,7814.25,139.5,0,11729.35,978.68,2779.92,64760.82,0,14620.68,0,0,72826.21,0,0,0,2208.55,2338.49,0,20126.71,31593.87,61.92,1440.49,13072.77,0,0,0,0
2011-01-01 04:00:00,0,2934.25,0,188.81,9182.92,3221.35,6003.89,0,0,1299.27,7591.86,132.17,0,11703.06,945.85,2746.11,64560.93,0,14527.09,0,0,71524.72,0,0,0,2228.83,2344.74,0,20086.93,31621.99,62.92,1385.15,13132.76,0,0,0,0
2011-01-01 05:00:00,0,2996.53,0,188.06,9073.35,3133.81,5908.29,0,0,1309.95,7700.85,130.59,0,11786.41,940.7,2796.06,64284.15,0,14572.42,0,0,71814.89,0,0,0,2284.82,2385.0,0,20085.47,31769.46,64.18,1390.34,13195.63,0,0,0,0
2011-01-01 06:00:00,0,3073.75,0,191.13,9184.27,3145.24,5957.7,0,0,1336.82,7861.32,132.51,0,11971.53,959.36,2853.57,65322.53,0,14783.75,0,0,72971.32,0,0,0,2347.03,2397.0,0,20332.03,32116.86,65.78,1407.9,13424.4,0,0,0,0
2011-01-01 07:00:00,0,3145.64,0,195.27,9512.79,3209.78,6060.26,0,0,1380.16,8061.4,136.76,0,11999.82,974.29,2900.53,66820.13,0,15029.83,0,0,74276.47,0,0,0,2398.33,2404.81,0,20654.63,32552.48,67.91,1437.57,13672.8,0,0,0,0
2011-01-01 08:00:00,0,3197.29,0,205.13,9762.87,3403.23,6260.93,0,0,1431.48,8814.63,139.47,0,11933.85,991.39,3023.46,68611.99,0,15504.07,0,0,77092.65,0,0,0,2478.26,2463.9,0,21195.81,32927.24,68.2,1477.41,14172.4,0,0,0,0
2011-01-01 09:00:00,0,3297.42,0,213.01,9912.02,3700.65,6490.55,0,0,1511.52,9872.39,138.68,0,12082.92,1035.43,3218.44,70493.4,0,15824.2,0,0,78190.22,0,0,0,2466.85,2546.47,0,21973.32,33461.04,70.2,1612.01,15085.77,0,0,0,0
