,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
1997-01-01 00:00:00,0,2162.42,0,207.48,8453.29,4307.82,4645.45,0,0,1575.83,10396.42,165.68,0,15465.97,1084.32,3187.07,68203.25,0,19729.95,0,0,82709.1,0,0,0,2100.63,2073.1,0,18358.96,25473.43,64.49,1753.43,13631.19,0,0,0,0
1997-01-01 01:00:00,0,2020.9,0,192.59,8034.5,3883.67,4451.1,0,0,1462.47,9508.92,151.61,0,15031.66,1007.69,3119.4,65863.11,0,19099.0,0,0,80755.17,0,0,0,1948.79,1920.72,0,17499.21,24501.97,63.26,1603.9,13060.75,0,0,0,0
1997-01-01 02:00:00,0,1947.36,0,178.78,7890.3,3560.01,4298.29,0,0,1367.89,8735.77,142.46,0,14706.85,940.82,3077.22,63811.1,0,18473.75,0,0,79249.52,0,0,0,1863.93,1803.73,0,16874.3,23596.25,62.29,1495.59,12755.92,0,0,0,0
1997-01-01 03:00:00,0,1891.26,0,169.47,7934.8,3394.7,4331.54,0,0,1311.71,8353.07,135.75,0,14820.77,905.36,3120.26,62451.59,0,18300.79,0,0,78585.62,0,0,0,1817.76,1731.75,0,16550.72,23319.05,61.72,1427.97,12615.19,0,0,0,0
1997-01-01 04:00:00,0,1910.48,0,174.75,8254.31,3355.15,4711.76,0,0,1309.45,8319.06,134.23,0,15007.06,902.47,3239.69,62526.14,0,18366.03,0,0,79204.22,0,0,0,1829.01,1706.61,0,16837.21,23489.02,61.58,1394.83,12756.18,0,0,0,0
1997-01-01 05:00:00,0,1942.99,0,184.9,9029.77,3416.94,5273.75,0,0,1335.9,8499.21,140.26,0,15331.87,929.24,3364.48,64068.4,0,18615.96,0,0,81040.3,0,0,0,1888.74,1702.31,0,17366.8,23722.44,61.28,1438.0,13178.03,0,0,0,0
1997-01-01 06:00:00,0,1974.31,0,190.5,9822.23,3614.39,5817.02,0,0,1372.23,8847.16,146.06,0,15700.18,975.92,3463.84,65808.3,0,18973.36,0,0,83411.76,0,0,0,1974.7,1755.14,0,18047.44,24275.44,62.1,1501.46,13683.42,0,0,0,0
1997-01-01 07:00:00,0,2005.83,0,196.38,10630.79,3834.02,6362.4,0,0,1421.09,9243.23,152.37,0,16095.23,1025.43,3586.7,67536.78,0,19328.93,0,0,85599.83,0,0,0,2084.11,1848.53,0,18751.94,24919.86,62.84,1561.97,14201.23,0,0,0,0
1997-01-01 08:00:00,0,2049.09,0,203.97,11531.03,4154.09,6883.94,0,0,1540.18,9877.8,160.89,0,17031.86,1097.94,3719.45,69285.42,0,20409.79,0,0,89975.45,0,0,0,2218.42,1942.1,0,19394.04,25634.91,63.83,1660.75,14776.51,0,0,0,0
1997-01-01 09:00:00,0,2093.41,0,226.36,12422.72,4595.39,7365.11,0,0,1691.55,11117.12,167.26,0,17489.66,1206.03,3860.37,71509.38,0,21480.58,0,0,94395.15,0,0,0,2381.19,2077.27,0,20537.56,26350.79,65.0,1861.12,15451.68,0,0,0,0
1997-01-01 10:00:00,0,2143.8,0,251.85,12777.53,4994.4,7700.11,0,0,1800.51,12160.13,172.92,0,17580.5,1205.18,4004.47,73945.54,0,21845.03,0,0,95414.62,0,0,0,2525.96,2255.23,0,21430.42,27124.83,67.64,2020.04,15919.67,0,0,0,0
1997-01-01 11:00:00,0,2167.34,0,251.33,12958.04,5357.78,7889.6,0,0,1897.34,13263.8,179.25,0,17589.6,1224.23,4105.39,75437.31,0,21983.36,0,0,95095.09,0,0,0,2639.16,2374.09,0,22135.96,27392.34,70.18,2149.42,16413.62,0,0,0,0
1997-01-01 12:00:00,0,2127.69,0,275.83,13001.01,5590.33,7904.15,0,0,1987.32,14276.12,184.69,0,17472.74,1260.17,4203.42,76489.57,0,21824.87,0,0,94536.43,0,0,0,2739.2,2488.58,0,22367.28,27204.01,71.26,2296.47,16491.84,0,0,0,0
1997-01-01 13:00:00,0,2053.95,0,294.77,12965.32,5748.35,7823.38,0,0,2070.08,15047.82,190.08,0,17315.65,1306.55,4205.33,77012.1,0,21688.97,0,0,94068.68,0,0,0,2829.43,2634.23,0,22437.37,26833.8,71.27,2398.37,16356.58,0,0,0,0
1997-01-01 14:00:00,0,1972.36,0,302.13,12941.65,5910.55,7767.03,0,0,2124.68,15523.33,194.78,0,17286.62,1339.32,4152.19,77114.0,0,21653.23,0,0,93830.25,0,0,0,2870.65,2675.01,0,22538.0,26412.86,70.7,2459.37,16344.74,0,0,0,0
1997-01-01 15:00:00,0,1914.29,0,298.41,12979.78,6034.66,7737.72,0,0,2175.01,15638.86,199.51,0,17383.9,1368.8,4116.06,76829.85,0,21601.2,0,0,93888.5,0,0,0,2865.05,2654.62,0,22715.36,26124.93,69.85,2454.76,16463.27,0,0,0,0
1997-01-01 16:00:00,0,1884.13,0,295.86,13034.97,6121.61,7703.29,0,0,2205.82,15542.32,202.29,0,17747.38,1400.77,4070.55,76136.14,0,21750.62,0,0,94106.61,0,0,0,2903.17,2686.53,0,22719.39,25896.95,68.22,2427.49,16486.37,0,0,0,0
1997-01-01 17:00:00,0,1880.5,0,284.5,13131.31,6110.43,7753.87,0,0,2204.77,15313.92,204.65,0,18273.98,1399.57,4026.09,75529.4,0,22201.82,0,0,95480.78,0,0,0,2938.04,2716.52,0,22202.88,25628.48,64.22,2357.77,16329.02,0,0,0,0
1997-01-01 18:00:00,0,1902.63,0,252.79,13192.86,5797.43,7857.67,0,0,2108.25,14593.98,202.68,0,18615.28,1374.15,4017.1,75481.18,0,22519.59,0,0,97191.65,0,0,0,3000.51,2828.03,0,22063.97,25166.95,60.8,2234.55,16403.25,0,0,0,0
