,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
0,0,3340.74,0,208.88,11622.55,4343.22,6572.42,0,0,1547.41,10282.89,165.81,0,13761.15,1072.9,4368.09,80329.21,0,17613.61,0,0,89643.97,0,0,0,2228.1,2362.24,0,21875.55,31769.17,90.95,1801.54,20466.57,0,0,0,0
1,0,3234.21,0,193.2,11394.24,3936.64,6523.24,0,0,1439.08,9464.12,150.47,0,13216.96,1000.24,4308.17,78000.85,0,16847.99,0,0,87215.2,0,0,0,2183.31,2310.35,0,20824.44,30952.46,90.65,1669.21,20100.18,0,0,0,0
2,0,3162.92,0,181.3,11215.38,3624.89,6493.44,0,0,1359.39,8732.64,137.53,0,12937.13,930.69,4254.86,76164.48,0,16252.44,0,0,85333.87,0,0,0,2169.43,2245.84,0,20344.77,30227.64,90.61,1582.06,19702.7,0,0,0,0
3,0,3142.1,0,174.78,11224.81,3450.39,6564.01,0,0,1303.8,8308.47,132.88,0,12885.11,898.79,4248.54,75219.62,0,15913.01,0,0,83886.66,0,0,0,2185.18,2202.52,0,20409.38,29806.24,90.69,1521.87,19560.77,0,0,0,0
4,0,3182.29,0,181.01,11542.53,3403.52,6748.09,0,0,1298.74,8247.0,133.66,0,13023.23,917.21,4325.46,75641.12,0,15864.03,0,0,83239.25,0,0,0,2251.52,2210.2,0,20793.79,29727.4,90.59,1497.77,19751.59,0,0,0,0
5,0,3232.47,0,187.98,12064.51,3439.55,7116.88,0,0,1323.1,8409.82,138.43,0,13320.69,971.33,4418.46,76906.1,0,16111.81,0,0,83804.89,0,0,0,2344.84,2313.14,0,21337.55,30070.81,90.94,1535.21,20038.28,0,0,0,0
6,0,3286.25,0,192.5,12637.43,3593.78,7511.81,0,0,1351.32,8764.34,143.04,0,13659.86,1003.96,4524.65,78496.29,0,16463.79,0,0,85202.86,0,0,0,2462.02,2428.47,0,21913.73,30642.61,91.39,1593.76,20298.6,0,0,0,0
7,0,3347.32,0,199.65,13205.39,3789.0,7898.72,0,0,1398.03,9172.01,149.36,0,14048.69,1030.66,4637.78,80190.46,0,16857.94,0,0,87339.58,0,0,0,2593.46,2528.26,0,22502.71,31382.72,92.52,1657.84,20526.95,0,0,0,0
8,0,3403.25,0,214.8,13880.24,4160.97,8263.6,0,0,1509.05,9924.79,155.93,0,15026.49,1091.72,4751.68,81626.65,0,17895.07,0,0,90958.28,0,0,0,2728.12,2623.79,0,23129.76,32110.84,92.92,1773.95,20764.24,0,0,0,0
9,0,3470.88,0,228.34,14210.31,4663.31,8283.32,0,0,1683.21,11165.95,163.33,0,15621.26,1191.35,4750.71,84259.5,0,18917.58,0,0,92033.3,0,0,0,2864.56,2730.29,0,24178.25,33081.22,93.9,1974.43,21555.65,0,0,0,0
10,0,3379.16,0,244.58,14201.44,5023.81,8242.07,0,0,1788.91,12104.33,173.35,0,15898.77,1235.62,4665.47,86434.92,0,19253.93,0,0,89876.09,0,0,0,3006.28,2839.0,0,24825.7,33983.83,95.81,2109.0,21321.48,0,0,0,0
11,0,3204.79,0,265.23,13977.44,5278.06,8136.75,0,0,1868.13,13151.99,179.13,0,16018.62,1261.0,4507.56,85842.63,0,19350.59,0,0,88638.53,0,0,0,3107.44,2892.51,0,25219.81,33706.14,95.43,2220.74,20560.98,0,0,0,0
12,0,3056.58,0,282.18,13732.87,5548.48,8083.1,0,0,1952.41,14191.86,184.69,0,16004.81,1283.22,4335.83,84609.44,0,19398.13,0,0,87995.02,0,0,0,3170.07,2928.44,0,25292.34,32818.72,93.93,2357.76,19860.87,0,0,0,0
13,0,2941.43,0,291.06,13639.59,5840.37,8021.33,0,0,2034.0,14955.93,193.26,0,15947.57,1297.57,4154.77,83635.35,0,19417.39,0,0,86938.29,0,0,0,3212.23,2971.52,0,25282.9,32024.74,91.83,2488.19,19263.8,0,0,0,0
14,0,2856.27,0,297.93,13753.89,6127.66,8006.18,0,0,2103.36,15412.19,203.99,0,15854.16,1316.05,4023.57,82664.27,0,19426.62,0,0,85965.55,0,0,0,3227.62,2996.04,0,25205.75,31437.33,89.15,2589.19,18961.82,0,0,0,0
15,0,2781.91,0,304.22,13946.75,6316.05,8031.96,0,0,2151.22,15546.73,212.89,0,15718.22,1313.95,3972.01,82020.64,0,19478.34,0,0,85372.72,0,0,0,3203.53,2954.33,0,25103.02,31042.85,86.37,2656.2,18801.05,0,0,0,0
16,0,2722.53,0,304.94,14011.71,6420.06,8110.06,0,0,2181.83,15235.87,220.07,0,16180.66,1321.86,3992.98,81890.3,0,19521.25,0,0,86377.99,0,0,0,3203.4,2942.1,0,25015.05,30588.9,83.84,2669.04,18494.39,0,0,0,0
17,0,2689.05,0,291.21,14106.11,6381.37,8208.89,0,0,2179.0,14981.01,219.41,0,16748.5,1338.01,4120.06,80742.13,0,20119.25,0,0,90632.61,0,0,0,3233.13,2975.56,0,24958.07,30034.46,79.78,2618.43,18537.1,0,0,0,0
18,0,2755.8,0,264.37,14106.97,5888.55,8266.5,0,0,2079.0,14400.96,207.82,0,17116.69,1375.77,4197.3,80390.99,0,20606.84,0,0,93277.9,0,0,0,3269.83,3021.81,0,25138.29,30104.07,78.31,2370.87,19110.02,0,0,0,0
19,0,3105.38,0,339.34,14044.58,6593.37,8440.24,0,0,2258.38,15413.48,247.85,0,18402.93,1611.67,4785.21,86714.97,0,21850.37,0,0,104005.82,0,0,0,3233.4,3369.99,0,28745.99,33339.09,93.4,2826.37,20594.39,0,0,0,0
20,0,3212.45,0,323.24,14001.51,6283.4,8111.32,0,0,2098.37,14365.07,235.0,0,17471.19,1537.28,4666.86,86630.96,0,21187.82,0,0,100960.67,0,0,0,3226.12,3330.36,0,29219.66,34382.3,92.87,2616.54,21205.71,0,0,0,0
21,0,3285.67,0,310.4,13720.97,5886.13,7771.97,0,0,1947.1,13450.38,224.23,0,16509.02,1460.83,4568.35,85776.25,0,20443.88,0,0,97865.43,0,0,0,3223.6,3236.15,0,28962.0,35296.19,92.54,2430.85,21497.28,0,0,0,0
22,0,3215.57,0,288.2,13036.22,5394.07,7409.76,0,0,1818.45,12527.92,205.28,0,15511.57,1381.98,4457.2,83268.46,0,19258.76,0,0,94648.46,0,0,0,3095.46,3093.04,0,27791.11,34628.67,91.7,2248.8,20810.91,0,0,0,0
