,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
1993-01-01 00:00:00,0,3694.76,0,218.12,8693.18,4560.29,4901.51,0,0,1681.2,10786.23,158.51,0,11809.1,1096.73,4290.33,77718.04,0,15637.29,0,0,74932.36,0,0,0,2087.07,2180.63,0,18960.02,34240.91,93.82,1931.25,17865.55,0,0,0,0
1993-01-01 01:00:00,0,3600.28,0,203.5,8254.91,4104.96,4635.19,0,0,1568.7,9983.33,145.06,0,11322.08,1034.62,4269.44,76290.59,0,14896.21,0,0,73398.8,0,0,0,1998.8,2106.89,0,18315.66,33419.93,93.98,1757.03,17672.81,0,0,0,0
1993-01-01 02:00:00,0,3536.84,0,189.31,7933.26,3747.99,4394.46,0,0,1479.1,9204.53,136.36,0,11056.72,974.47,4226.55,74861.49,0,14268.86,0,0,72090.14,0,0,0,1969.21,2051.96,0,18025.77,32777.34,94.35,1615.5,17679.84,0,0,0,0
1993-01-01 03:00:00,0,3523.14,0,182.48,7716.61,3513.33,4328.09,0,0,1418.7,8776.64,132.12,0,10976.41,946.19,4251.55,74326.02,0,14137.2,0,0,71700.61,0,0,0,1997.15,2039.86,0,18072.62,32385.87,94.77,1516.9,17819.61,0,0,0,0
1993-01-01 04:00:00,0,3558.1,0,186.48,7682.45,3448.96,4419.48,0,0,1404.23,8572.63,135.24,0,11050.51,946.45,4400.67,75021.06,0,14294.78,0,0,71996.54,0,0,0,2058.98,2064.4,0,18352.22,32283.97,95.16,1459.74,18305.74,0,0,0,0
1993-01-01 05:00:00,0,3605.53,0,190.32,7799.4,3487.93,4552.83,0,0,1429.27,8749.73,139.52,0,11291.48,975.05,4542.85,76504.29,0,14675.59,0,0,73979.74,0,0,0,2165.09,2142.92,0,18812.63,32619.25,95.88,1478.09,18919.22,0,0,0,0
1993-01-01 06:00:00,0,3663.71,0,193.06,8234.81,3651.07,4707.16,0,0,1466.11,9110.85,144.63,0,11658.77,1009.12,4652.46,78454.71,0,15184.29,0,0,76041.07,0,0,0,2273.62,2216.91,0,19386.8,33226.59,97.02,1515.92,19455.2,0,0,0,0
1993-01-01 07:00:00,0,3714.69,0,198.54,8765.45,3844.39,4834.74,0,0,1500.57,9522.3,150.67,0,12163.73,1053.13,4750.53,80347.13,0,15934.01,0,0,78715.18,0,0,0,2346.89,2248.35,0,20044.64,33772.86,98.14,1565.77,19926.55,0,0,0,0
1993-01-01 08:00:00,0,3752.23,0,206.37,9542.3,4156.02,5086.69,0,0,1602.48,10099.91,158.14,0,13332.78,1143.91,4854.51,81925.21,0,17027.78,0,0,82692.18,0,0,0,2483.17,2300.08,0,20914.27,34230.56,98.54,1646.36,20337.6,0,0,0,0
1993-01-01 09:00:00,0,3818.23,0,216.4,10103.93,4594.6,5316.67,0,0,1732.93,10922.11,167.78,0,14271.68,1226.68,5058.74,85065.69,0,18574.69,0,0,87908.32,0,0,0,2432.44,2281.02,0,22852.04,34972.12,99.84,1802.82,21524.27,0,0,0,0
1993-01-01 10:00:00,0,3889.18,0,232.11,10597.54,4998.7,5446.01,0,0,1831.95,11955.59,171.95,0,14862.68,1267.29,5166.31,88372.97,0,19302.34,0,0,88853.09,0,0,0,2387.03,2226.93,0,23566.66,36189.28,101.46,2043.66,22215.29,0,0,0,0
1993-01-01 11:00:00,0,3872.18,0,254.53,10485.6,5371.26,5528.56,0,0,1927.63,12737.92,175.47,0,15397.51,1261.77,5165.61,88560.09,0,19812.02,0,0,89201.51,0,0,0,2406.74,2219.03,0,23145.78,36932.47,101.89,2272.49,21805.73,0,0,0,0
1993-01-01 12:00:00,0,3767.93,0,280.24,10318.37,5669.8,5543.25,0,0,1993.52,13609.45,178.13,0,15906.6,1273.1,4950.98,87860.52,0,20254.99,0,0,89776.56,0,0,0,2414.74,2231.46,0,22723.52,36750.44,101.02,2480.55,21169.66,0,0,0,0
1993-01-01 13:00:00,0,3656.07,0,288.01,10154.21,5924.58,5412.37,0,0,2062.91,14249.59,184.01,0,16165.28,1307.77,4769.09,87119.47,0,20523.58,0,0,89787.45,0,0,0,2424.91,2255.6,0,22531.41,36311.61,99.42,2627.06,20421.77,0,0,0,0
1993-01-01 14:00:00,0,3547.04,0,291.52,10081.06,6086.82,5321.97,0,0,2111.7,14750.42,192.18,0,16125.48,1331.14,4618.13,86439.85,0,20666.18,0,0,89559.31,0,0,0,2447.21,2257.3,0,22646.87,35751.31,97.14,2710.54,19926.79,0,0,0,0
1993-01-01 15:00:00,0,3455.6,0,294.3,10041.83,6219.66,5291.92,0,0,2149.26,14972.13,199.18,0,16158.84,1338.04,4446.15,85780.49,0,20752.73,0,0,89628.3,0,0,0,2426.15,2202.62,0,22868.17,35067.91,95.16,2740.21,19968.63,0,0,0,0
1993-01-01 16:00:00,0,3395.68,0,294.79,10174.22,6320.97,5341.26,0,0,2176.46,14965.59,203.98,0,16833.69,1337.93,4345.59,85082.25,0,21053.7,0,0,90973.51,0,0,0,2385.58,2117.95,0,23202.92,34468.81,92.63,2693.49,20153.17,0,0,0,0
1993-01-01 17:00:00,0,3331.76,0,286.83,10787.35,6270.5,5595.51,0,0,2177.35,14957.98,206.25,0,17404.35,1342.42,4333.68,83529.02,0,21221.65,0,0,93485.43,0,0,0,2378.39,2042.8,0,22567.84,33925.46,90.66,2610.92,20220.87,0,0,0,0
1993-01-01 18:00:00,0,3291.67,0,261.3,11267.4,6020.95,5884.16,0,0,2143.34,14785.28,204.72,0,17864.22,1318.81,4367.84,82666.15,0,21790.59,0,0,95265.96,0,0,0,2449.62,2129.99,0,22244.53,33454.6,89.09,2494.94,20246.44,0,0,0,0
1993-01-01 19:00:00,0,3316.52,0,320.46,11889.06,6104.41,7359.39,0,0,2159.25,14819.39,238.57,0,18049.47,1499.35,4637.0,84651.74,0,21270.71,0,0,103516.6,0,0,0,2642.54,2590.51,0,24151.15,33716.1,91.11,2633.15,19921.47,0,0,0,0
1993-01-01 20:00:00,0,3357.3,0,307.58,12123.86,5934.16,7281.95,0,0,2034.7,13917.25,225.75,0,17422.19,1428.76,4570.81,84388.89,0,20700.71,0,0,100606.67,0,0,0,2684.92,2646.31,0,24908.53,34075.61,89.47,2477.33,20531.1,0,0,0,0
1993-01-01 21:00:00,0,3402.05,0,298.4,12169.47,5729.23,7173.65,0,0,1926.12,13078.23,217.88,0,16751.68,1365.29,4497.87,83770.48,0,20068.04,0,0,97625.52,0,0,0,2745.76,2676.22,0,25214.51,33964.44,87.23,2325.6,20924.71,0,0,0,0
1993-01-01 22:00:00,0,3343.91,0,278.67,11804.28,5286.53,7044.21,0,0,1818.32,12296.77,204.36,0,15966.51,1305.11,4399.86,81781.06,0,19121.92,0,0,94589.89,0,0,0,2674.53,2652.39,0,24526.29,33511.52,85.07,2183.52,20383.36,0,0,0,0
1993-01-01 23:00:00,0,3224.82,0,258.42,11512.42,4859.36,6965.83,0,0,1709.4,11590.8,188.84,0,15148.9,1235.86,4287.09,79309.14,0,18168.47,0,0,91489.78,0,0,0,2595.2,2632.47,0,23700.33,32624.66,83.42,2061.3,19714.61,0,0,0,0
1993-01-02 00:00:00,0,3096.51,0,241.09,8693.18,4466.51,4901.51,0,0,1601.35,10856.69,174.8,0,11809.1,1156.73,4159.53,76854.58,0,17227.07,0,0,88373.35,0,0,0,2087.07,2612.46,0,22749.03,31592.55,81.87,1940.52,19010.16,0,0,0,0
1993-01-02 01:00:00,0,2969.82,0,226.63,8254.91,4129.56,4635.19,0,0,1498.82,10156.19,162.96,0,13527.9,1094.19,4049.97,74820.42,0,16257.24,0,0,85477.04,0,0,0,2477.44,2585.35,0,21959.26,30511.54,80.81,1831.52,18309.86,0,0,0,0
1993-01-02 02:00:00,0,2862.92,0,216.11,7933.26,3889.02,4394.46,0,0,1404.84,9540.46,155.02,0,13111.52,1030.98,3998.95,73105.9,0,15435.49,0,0,83202.01,0,0,0,2452.46,2591.06,0,21486.18,29499.02,79.77,1732.66,17952.65,0,0,0,0
1993-01-02 03:00:00,0,3523.14,0,209.73,7716.61,3705.41,4328.09,0,0,1337.13,9254.29,148.9,0,12965.48,982.73,3943.75,71702.7,0,14986.91,0,0,81938.87,0,0,0,2453.87,2039.86,0,21207.62,28947.17,79.1,1682.05,17661.19,0,0,0,0
1993-01-02 04:00:00,0,3558.1,0,209.08,7682.45,3621.2,4419.48,0,0,1296.99,9117.81,143.37,0,12986.12,976.27,3918.45,71126.06,0,14727.05,0,0,82015.19,0,0,0,2472.86,2064.4,0,21262.24,28633.76,79.02,1651.51,17627.27,0,0,0,0
1993-01-02 05:00:00,0,3605.53,0,210.9,7799.4,3647.47,4552.83,0,0,1305.62,9104.89,142.63,0,13172.06,985.42,3979.88,71459.14,0,14771.25,0,0,83067.22,0,0,0,2555.66,2142.92,0,21671.64,28719.15,79.35,1667.79,17823.61,0,0,0,0
1993-01-02 06:00:00,0,2827.36,0,215.2,8234.81,3738.01,4707.16,0,0,1330.68,9200.36,145.97,0,13427.39,988.55,4088.0,71805.76,0,15064.25,0,0,84381.06,0,0,0,2648.1,2216.91,0,22144.13,28990.1,79.59,1706.23,18090.59,0,0,0,0
1993-01-02 07:00:00,0,2863.75,0,219.38,8765.45,3871.77,4834.74,0,0,1381.63,9486.68,150.13,0,13746.31,988.8,4208.16,72360.27,0,15532.43,0,0,85724.6,0,0,0,2744.08,2248.35,0,22653.7,29298.74,80.07,1738.01,18348.71,0,0,0,0
1993-01-02 08:00:00,0,2910.08,0,230.97,9542.3,4197.59,5086.69,0,0,1488.65,10230.02,155.22,0,14196.88,1036.16,4318.76,72739.48,0,16263.75,0,0,87960.94,0,0,0,2884.25,2300.08,0,23429.6,29660.19,81.06,1799.84,18658.14,0,0,0,0
1993-01-02 09:00:00,0,2963.48,0,243.7,10103.93,4556.64,5316.67,0,0,1598.81,11485.37,163.32,0,14741.69,1126.18,4405.24,74154.62,0,17047.5,0,0,90418.36,0,0,0,2926.92,2281.02,0,24528.78,29994.54,81.55,1966.23,19268.77,0,0,0,0
1993-01-02 10:00:00,0,3043.6,0,249.38,10597.54,4871.78,5446.01,0,0,1706.61,12526.04,167.43,0,15039.28,1183.47,4409.04,75844.75,0,17692.29,0,0,90979.42,0,0,0,2910.7,2226.93,0,24829.13,30482.83,81.28,2114.5,18816.92,0,0,0,0
1993-01-02 11:00:00,0,3057.18,0,251.08,10485.6,5137.95,5528.56,0,0,1807.08,13479.35,171.36,0,15204.14,1229.29,4316.24,76826.79,0,18079.91,0,0,90621.11,0,0,0,2829.48,2219.03,0,24613.1,30801.86,80.65,2260.43,18016.53,0,0,0,0
1993-01-02 12:00:00,0,3020.91,0,253.7,12413.54,5405.06,5543.25,0,0,1875.21,14184.59,179.65,0,15217.24,1249.58,4250.56,77312.28,0,18170.8,0,0,89617.73,0,0,0,2750.33,2231.46,0,24344.05,30786.52,79.32,2397.35,17398.64,0,0,0,0
1993-01-02 13:00:00,0,2982.34,0,257.27,12035.39,5679.34,5412.37,0,0,1929.94,14589.65,186.58,0,15136.38,1276.21,4205.01,77276.66,0,18165.47,0,0,88339.74,0,0,0,2683.49,2255.6,0,24046.95,30589.86,77.05,2505.18,16958.6,0,0,0,0
1993-01-02 14:00:00,0,2917.21,0,261.82,11605.23,5861.16,5321.97,0,0,1947.02,14748.58,188.44,0,15037.79,1285.8,4074.71,76704.0,0,18097.32,0,0,86712.92,0,0,0,2624.13,2257.3,0,23721.67,30182.68,97.14,2581.01,16691.59,0,0,0,0
1993-01-02 15:00:00,0,2849.02,0,267.3,11119.75,5923.99,5291.92,0,0,1906.09,14521.66,190.22,0,15027.47,1255.46,3944.23,75897.18,0,18227.45,0,0,86553.11,0,0,0,2576.0,2202.62,0,23315.22,29767.09,95.16,2625.25,16749.66,0,0,0,0
1993-01-02 16:00:00,0,2788.08,0,272.47,10817.02,5870.0,5341.26,0,0,1847.75,14230.81,191.27,0,15751.06,1253.58,3908.14,75193.53,0,18536.99,0,0,87376.27,0,0,0,2556.96,2117.95,0,23033.25,29374.29,92.63,2569.48,16673.03,0,0,0,0
1993-01-02 17:00:00,0,2753.13,0,269.0,11372.09,5677.24,5595.51,0,0,1819.91,13881.2,193.48,0,16597.17,1240.69,3971.99,74483.77,0,19082.98,0,0,90558.28,0,0,0,2576.94,2042.8,0,22812.6,29033.03,90.66,2491.18,16548.84,0,0,0,0
1993-01-02 18:00:00,0,2760.2,0,260.45,11814.94,5441.34,5884.16,0,0,1793.13,13736.78,197.27,0,17190.75,1247.57,4101.13,74392.21,0,19607.9,0,0,92156.61,0,0,0,2679.76,2129.99,0,22992.39,28773.45,89.09,2392.66,16768.36,0,0,0,0
1993-01-02 19:00:00,0,2691.93,0,306.73,13055.59,5967.4,8531.79,0,0,2174.73,14446.98,223.69,0,18128.42,1501.55,4454.5,79623.35,0,20691.13,0,0,101265.54,0,0,0,2994.9,3068.49,0,24381.81,30232.0,76.14,2641.71,18011.51,0,0,0,0
1993-01-02 20:00:00,0,2746.82,0,296.88,13256.27,5816.69,8423.32,0,0,2053.7,13668.95,222.22,0,17431.08,1438.2,4376.83,78935.91,0,20204.28,0,0,98692.47,0,0,0,3040.33,3122.68,0,24997.71,30842.05,74.38,2450.29,18463.03,0,0,0,0
1993-01-02 21:00:00,0,2796.03,0,291.98,13278.36,5690.19,8273.5,0,0,1939.53,12800.94,217.76,0,16710.49,1374.06,4288.62,78392.25,0,19710.42,0,0,96340.95,0,0,0,3085.08,3115.72,0,25286.96,30734.0,73.31,2299.46,18925.71,0,0,0,0
1993-01-02 22:00:00,0,2781.74,0,275.14,12836.65,5316.82,8095.19,0,0,1811.83,11976.76,206.83,0,15968.36,1312.56,4176.34,75848.19,0,18925.63,0,0,93946.32,0,0,0,2988.81,3085.64,0,24604.13,30332.72,72.15,2186.77,18233.21,0,0,0,0
1993-01-02 23:00:00,0,2633.85,0,257.26,12431.85,4920.48,7917.76,0,0,1701.33,11209.87,190.79,0,15231.51,1239.88,4066.09,73243.39,0,18073.16,0,0,91253.86,0,0,0,2892.4,3040.76,0,23875.47,29429.21,70.72,2081.18,17506.64,0,0,0,0
1993-01-03 00:00:00,0,2482.23,0,241.67,12075.3,4532.24,7721.33,0,0,1577.55,10379.75,177.44,0,14517.42,1164.76,3875.41,70509.95,0,17231.02,0,0,88315.95,0,0,0,2820.42,3005.59,0,23130.64,28412.48,68.89,1966.75,16774.77,0,0,0,0
1993-01-03 01:00:00,0,2969.82,0,227.63,11791.58,4150.85,7540.03,0,0,1469.73,9639.12,164.57,0,13980.44,1094.41,3712.09,67914.71,0,16365.86,0,0,85274.44,0,0,0,2778.03,2977.65,0,22303.67,27437.95,67.15,1851.91,16053.53,0,0,0,0
1993-01-03 02:00:00,0,2862.92,0,215.83,11710.51,3889.31,7443.55,0,0,1384.08,9059.17,154.94,0,13689.83,1031.42,3609.62,65387.1,0,15667.49,0,0,81941.06,0,0,0,2764.32,2999.08,0,21780.79,26539.34,66.26,1750.06,15395.87,0,0,0,0
1993-01-03 03:00:00,0,3523.14,0,208.38,11742.86,3672.83,7401.28,0,0,1322.65,8682.97,148.74,0,13550.45,976.22,3483.05,63975.31,0,15306.33,0,0,80862.6,0,0,0,2785.55,3063.99,0,21427.78,25898.61,65.67,1701.21,15165.68,0,0,0,0
1993-01-03 04:00:00,0,3558.1,0,208.03,12015.97,3549.48,7537.25,0,0,1278.97,8551.33,142.65,0,13544.73,967.65,3447.61,62808.13,0,15160.11,0,0,81208.38,0,0,0,2834.21,3142.86,0,21348.04,25753.97,64.97,1688.64,14971.76,0,0,0,0
1993-01-03 05:00:00,0,3605.53,0,211.52,12419.14,3565.29,7740.76,0,0,1290.46,8579.95,142.56,0,13675.61,973.55,3469.87,62456.74,0,15210.08,0,0,82245.41,0,0,0,2901.13,2142.92,0,21654.37,25819.68,64.91,1705.72,14947.62,0,0,0,0
1993-01-03 06:00:00,0,2827.36,0,219.54,12769.1,3659.93,7940.63,0,0,1320.47,8774.5,145.85,0,13868.23,988.47,3530.51,62817.63,0,15584.85,0,0,83213.5,0,0,0,2953.36,2216.91,0,22029.0,26046.42,65.04,1744.5,15241.28,0,0,0,0
1993-01-03 07:00:00,0,2863.75,0,226.79,13071.12,3775.09,8132.75,0,0,1364.04,9132.22,150.17,0,14106.67,1014.59,3598.76,63545.15,0,16054.82,0,0,84300.82,0,0,0,3003.0,2248.35,0,22507.78,26292.37,65.47,1780.02,15611.51,0,0,0,0
1993-01-03 08:00:00,0,2910.08,0,234.5,13348.91,4037.19,8206.55,0,0,1450.77,9667.97,155.4,0,14469.98,1067.48,3674.84,64399.42,0,16666.24,0,0,85500.01,0,0,0,3076.14,2300.08,0,23096.75,26603.46,65.6,1859.71,15949.3,0,0,0,0
