,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
2016-01-01 00:00:00,0,3014.88,0,211.05,9142.18,4731.14,5036.25,0,0,1734.66,11895.1,177.91,0,12428.02,1130.1,3952.19,74712.6,0,16048.1,0,0,79720.77,0,0,0,2070.72,2106.22,0,20573.5,30715.48,79.79,1974.49,18100.03,0,0,0,0
2016-01-01 01:00:00,0,2942.08,0,194.15,8771.47,4285.95,4813.31,0,0,1622.01,11017.44,162.61,0,11906.97,1046.65,3877.82,72563.13,0,15338.8,0,0,77481.23,0,0,0,1959.36,2001.38,0,19859.25,30000.68,80.33,1817.88,17733.26,0,0,0,0
2016-01-01 02:00:00,0,2911.36,0,178.04,8574.24,3937.24,4622.85,0,0,1528.6,10135.27,150.11,0,11624.28,969.57,3821.59,70650.37,0,14730.76,0,0,75732.16,0,0,0,1927.03,1929.59,0,19520.23,29415.33,79.94,1722.32,17471.58,0,0,0,0
2016-01-01 03:00:00,0,2928.57,0,173.04,8449.68,3744.72,4493.1,0,0,1457.78,9590.98,142.77,0,11672.52,917.72,3822.87,69727.69,0,14351.48,0,0,74526.0,0,0,0,1881.35,1880.38,0,19608.22,29090.8,79.52,1653.52,17435.25,0,0,0,0
2016-01-01 04:00:00,0,3006.35,0,178.81,8677.7,3661.98,4568.77,0,0,1445.59,9406.09,139.14,0,11757.75,894.68,3901.67,70106.27,0,14363.57,0,0,74047.54,0,0,0,1849.66,1824.43,0,20103.21,29117.72,79.74,1630.46,17648.05,0,0,0,0
2016-01-01 05:00:00,0,3081.7,0,187.57,9298.69,3664.47,4913.6,0,0,1453.67,9301.97,141.85,0,11951.01,909.73,4031.16,71592.59,0,14641.3,0,0,75645.47,0,0,0,1902.39,1847.48,0,20908.18,29541.07,81.01,1657.44,18072.93,0,0,0,0
2016-01-01 06:00:00,0,3167.4,0,195.33,10008.4,3774.73,5261.98,0,0,1485.3,9444.58,144.96,0,12156.37,952.43,4148.44,73536.66,0,14875.73,0,0,77426.16,0,0,0,1984.63,1890.11,0,21734.53,30163.52,82.62,1705.44,18464.04,0,0,0,0
2016-01-01 07:00:00,0,3250.86,0,202.47,10729.77,3945.49,5762.33,0,0,1513.96,9727.59,150.12,0,12478.99,991.24,4232.94,75361.7,0,15199.28,0,0,79825.68,0,0,0,2051.74,1945.18,0,22570.76,30850.75,84.33,1756.59,18821.97,0,0,0,0
2016-01-01 08:00:00,0,3339.43,0,211.23,11471.14,4261.32,6338.16,0,0,1617.34,10322.01,155.9,0,13347.7,1066.74,4360.99,77180.04,0,16196.93,0,0,83636.2,0,0,0,2184.16,2062.34,0,23462.71,31540.34,85.0,1861.14,19186.96,0,0,0,0
2016-01-01 09:00:00,0,3451.97,0,218.08,11885.43,4756.72,6723.52,0,0,1776.86,11672.56,166.85,0,14029.19,1173.19,4497.8,80191.21,0,17512.28,0,0,88611.31,0,0,0,2351.85,2220.35,0,25355.38,32581.56,86.75,2065.03,20561.5,0,0,0,0
