,YAD,AECI,HST,TAL,DUK,FPC,CPLE,CPLW,EEI,FMPP,FPL,GVL,GRID,ISNE,JEA,LGEE,MISO,NSB,NYIS,NWMT,OVEC,PJM,AEC,PNM,SEC,SCEG,SC,SEPA,SOCO,SWPP,SPA,TEC,TVA,WACM,WAUW,NBSO,ERCO
0,0,2989.0,0,408.1,14203.28,7506.76,10411.89,0,0,1892.13,9942.48,270.14,0,14142.85,1857.67,4548.1,78525.72,0,17658.16,0,0,99409.08,0,0,0,3659.16,3850.53,0,35302.19,30057.3,69.63,2824.94,21721.54,0,0,0,0
1,0,2896.8,0,400.99,13803.19,7377.28,10349.08,0,0,1850.87,9507.87,263.81,0,13588.05,1805.2,4471.91,76827.47,0,17031.39,0,0,97187.92,0,0,0,3594.97,3776.17,0,34869.88,29544.47,69.25,2789.85,21517.39,0,0,0,0
2,0,2826.84,0,396.02,13608.77,7258.35,10286.91,0,0,1824.07,9117.7,256.1,0,13290.08,1768.46,4413.86,75212.76,0,16493.52,0,0,95086.72,0,0,0,3549.89,3722.15,0,34677.71,29002.48,68.8,2735.88,21505.4,0,0,0,0
3,0,2786.28,0,396.57,13716.69,7129.88,10208.7,0,0,1800.72,8883.99,247.95,0,13185.59,1761.64,4376.4,74055.22,0,16087.83,0,0,93446.83,0,0,0,3567.72,3705.38,0,34561.85,28542.17,68.5,2685.52,21483.68,0,0,0,0
4,0,2771.82,0,398.84,13817.95,7045.58,10209.62,0,0,1788.98,8837.59,241.7,0,13133.62,1734.11,4389.58,73167.43,0,15884.77,0,0,92434.13,0,0,0,3623.55,3722.65,0,34795.4,28244.97,68.57,2620.93,21464.64,0,0,0,0
5,0,2792.39,0,399.51,14054.31,7064.5,10274.05,0,0,1814.87,8996.93,239.63,0,13191.32,1720.41,4435.1,73110.45,0,15811.34,0,0,92678.88,0,0,0,3671.49,3739.32,0,35159.77,28037.79,68.75,2588.08,21587.98,0,0,0,0
6,0,2830.22,0,397.88,14326.69,7143.29,10437.85,0,0,1848.28,9266.23,242.56,0,13336.54,1724.04,4483.85,73390.27,0,16112.05,0,0,93810.14,0,0,0,3727.6,3785.84,0,35531.99,28165.19,69.12,2576.84,21764.39,0,0,0,0
7,0,2868.47,0,396.81,14584.25,7209.77,10645.65,0,0,1890.58,9644.18,247.25,0,13575.17,1752.82,4542.06,73865.51,0,16482.81,0,0,94899.92,0,0,0,3782.11,3823.49,0,35693.88,28357.47,69.18,2589.4,21907.35,0,0,0,0
8,0,2888.11,0,400.12,14803.58,7286.3,10709.99,0,0,1978.0,10182.01,255.69,0,13721.09,1793.1,4629.1,74438.26,0,16953.82,0,0,96399.8,0,0,0,3837.63,3827.57,0,35827.1,28426.4,69.22,2668.39,22080.15,0,0,0,0
9,0,2959.62,0,375.67,14338.06,7198.12,10109.09,0,0,1983.83,10487.12,255.47,0,13803.32,1735.91,4602.31,75581.58,0,17241.92,0,0,95472.17,0,0,0,3633.64,3754.7,0,35658.72,28665.68,69.09,2753.17,22740.64,0,0,0,0
10,0,2991.9,0,352.66,13528.24,6670.34,9177.21,0,0,1936.72,10519.92,245.19,0,13865.28,1615.48,4368.15,76207.29,0,17308.4,0,0,92342.64,0,0,0,3330.01,3401.46,0,33426.41,29026.15,68.86,2651.58,21810.36,0,0,0,0
11,0,2994.11,0,335.9,12692.97,6376.56,8463.3,0,0,1889.72,10685.56,234.44,0,13967.09,1533.2,4218.83,75603.11,0,17342.56,0,0,89490.77,0,0,0,3095.63,3109.69,0,31500.67,29121.87,68.64,2525.56,20519.05,0,0,0,0
12,0,2936.17,0,321.34,12018.19,6062.27,7960.0,0,0,1851.56,10840.83,224.28,0,13983.09,1475.5,4092.41,75021.46,0,17448.3,0,0,87251.2,0,0,0,2943.58,2905.43,0,30183.31,28747.1,68.46,2401.5,19490.34,0,0,0,0
13,0,2870.89,0,308.77,11591.47,5730.48,7591.47,0,0,1822.9,10892.52,215.29,0,14131.04,1423.69,3969.83,74179.49,0,17494.97,0,0,85596.38,0,0,0,2853.22,2762.78,0,29365.04,28320.86,67.59,2294.47,18778.18,0,0,0,0
14,0,2811.46,0,300.77,11305.01,5404.08,7304.45,0,0,1792.63,10902.97,206.08,0,14286.63,1384.54,3886.71,73644.0,0,17484.57,0,0,84358.35,0,0,0,2787.74,2651.01,0,28732.01,27904.83,66.02,2180.34,18149.51,0,0,0,0
15,0,2754.26,0,292.57,11121.31,5033.09,7163.51,0,0,1763.15,10565.46,191.66,0,14554.52,1346.14,3838.06,73074.07,0,17475.67,0,0,83077.45,0,0,0,2734.99,2546.74,0,28081.65,27378.9,64.28,2021.92,17568.65,0,0,0,0
16,0,2674.82,0,289.6,11010.51,4681.87,7308.37,0,0,1726.38,10439.91,183.23,0,15104.93,1310.47,3774.68,72652.48,0,17720.98,0,0,83773.26,0,0,0,2727.75,2564.92,0,27566.59,26845.58,62.78,1891.25,17024.48,0,0,0,0
17,0,2589.09,0,292.2,11572.76,4344.05,7931.9,0,0,1663.55,10396.47,185.56,0,15625.88,1320.27,3872.19,72022.79,0,18557.94,0,0,88377.49,0,0,0,2827.25,2618.13,0,27371.46,26425.26,61.62,1827.81,17162.69,0,0,0,0
18,0,2572.46,0,303.63,12019.03,4387.27,8455.16,0,0,1653.56,10604.73,201.21,0,16014.56,1408.02,3984.33,72263.33,0,19173.73,0,0,91346.21,0,0,0,2947.23,2694.72,0,28346.46,26332.26,61.8,1855.79,18100.7,0,0,0,0
19,0,2926.14,0,376.93,14682.38,6738.82,9568.39,0,0,2164.01,12922.44,290.17,0,17136.51,1931.05,4481.26,79701.38,0,21003.25,0,0,100596.2,0,0,0,3417.36,3862.36,0,30448.45,30373.72,82.95,2631.45,20060.37,0,0,0,0
20,0,3018.28,0,388.26,14914.31,6915.84,9533.19,0,0,2095.8,12478.91,296.22,0,16549.53,1891.82,4410.92,79772.05,0,20798.4,0,0,98574.04,0,0,0,3480.08,3913.09,0,31483.59,31389.79,82.63,2557.75,20708.24,0,0,0,0
21,0,3105.04,0,396.16,15028.42,6980.04,9443.26,0,0,2028.5,11997.56,298.35,0,16033.27,1864.59,4351.93,79080.3,0,20662.36,0,0,96207.04,0,0,0,3533.08,3905.02,0,31885.52,31964.84,81.9,2496.96,20940.36,0,0,0,0
